,zipcode,neighborhood,number_tests,Race Total,"Total, not Hispanic/Latino","White, not Hispanic/Latino","Black, not Hispanic/Latino","Native, not Hispanic/Latino","Asian, not Hispanic/Latino","PI, not Hispanic/Latino","Other, not Hispanic/Latino","2+, not Hispanic/Latino","2+, not Hispanic/Latino, incl. Other","2+, not Hispanic/Latino, excl. Other","Total, Hispanic/Latino","White, Hispanic/Latino","Black, Hispanic/Latino","Native, Hispanic/Latino","Asian, Hispanic/Latino","PI, Hispanic/Latino","Other, Hispanic/Latino","2+, Hispanic/Latino","2+, Hispanic/Latino, incl. Other","2+, Hispanic/Latino, excl. Other",Total Population,Poverty Total,Under .50,.50 to .99,1.00 to 1.24,1.25 to 1.49,1.50 to 1.84,1.84 to 1.99,Over 2.00,Agg Public Assistance,Transport Total,"Car/Truck/Van, alone","Car/Truck/Van, carpool","Public Transport, no taxi",Walk,"Taxi, Motorcycle, Bike, or Other",Work from home,area,Median Family Income,positive_rate,Population Density,Under 2.00,Car/Truck/Van,test_rate
20,10013,Greenwich Village and Soho,63593,82461.0,0.9291665150798559,0.6897684966226458,0.023623288584906803,0.0010914250372903555,0.1783267241483853,0.0,0.004729508494924874,0.03162707219170274,0.001552248941924061,0.030074823249778684,0.07083348492014407,0.04836225609682153,0.00238900813718,1.2126944858781727e-05,0.0006912358569505585,0.0,0.01369132074556457,0.00568753713876863,0.0019888189568402033,0.003698718181928427,82461.0,79046.0,0.039483338815373324,0.05003415732611391,0.024137843787161904,0.014156314044986464,0.02609872732333072,0.009171874604660577,0.836917744098373,1435800.0,50573.0,0.05127241808870346,0.013722737429062938,0.502481561307417,0.2491250271884207,0.08215846400253099,0.1012397919838649,3.6861328641063094,118763.28760262427,0.07271261444804211,22370.598955605576,0.1630822559016269,0.0649951555177664,0.7711888044045063
21,10014,Greenwich Village and Soho,63593,82461.0,0.9291665150798559,0.6897684966226458,0.023623288584906803,0.0010914250372903555,0.1783267241483853,0.0,0.004729508494924874,0.03162707219170274,0.001552248941924061,0.030074823249778684,0.07083348492014407,0.04836225609682153,0.00238900813718,1.2126944858781727e-05,0.0006912358569505585,0.0,0.01369132074556457,0.00568753713876863,0.0019888189568402033,0.003698718181928427,82461.0,79046.0,0.039483338815373324,0.05003415732611391,0.024137843787161904,0.014156314044986464,0.02609872732333072,0.009171874604660577,0.836917744098373,1435800.0,50573.0,0.05127241808870346,0.013722737429062938,0.502481561307417,0.2491250271884207,0.08215846400253099,0.1012397919838649,3.6861328641063094,118763.28760262427,0.07271261444804211,22370.598955605576,0.1630822559016269,0.0649951555177664,0.7711888044045063
22,10021,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
23,10028,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
24,10044,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
25,10065,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
26,10075,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
27,10128,Upper East Side,151928,213906.0,0.9007648219311286,0.7414939272390676,0.023991846886015352,0.0013697605490262078,0.10779501276261536,0.00029452189279403104,0.0017203818499714827,0.02409937075163857,0.0022767009808046523,0.021822669770833917,0.09923517806887137,0.06569240694510672,0.00434302918104214,0.000897590530419904,0.0007105925032490907,0.00013557356969883967,0.02240236365506344,0.005053621684291231,0.003277140426168504,0.0017764812581227269,213906.0,210919.0,0.03359109421152196,0.02175242628686842,0.011084824031974359,0.011217576415590819,0.01767503164722002,0.008510376021126594,0.8961686713856978,5466900.0,123187.0,0.07198811562908423,0.021917897180709002,0.5777476519437927,0.18343656392314123,0.0716390528221322,0.07327071850114054,5.062023968256867,126581.3688536086,0.07162547474124148,42257.010504369384,0.10383132861430217,0.09390601280979324,0.7102559068001832
28,10023,Upper West Side,152374,212894.0,0.8365430683814481,0.653898184072825,0.06312531118772723,0.000713970332653809,0.09441787932022509,6.106325213486524e-05,0.003945625522560523,0.02038103469332156,0.00015500671695773484,0.020226027976363824,0.16345693161855196,0.08921341136903811,0.012170375867802756,0.0008267024904412524,0.0,0.0,0.049071368850225935,0.012175073041043899,0.005115221659605249,0.00705985138143865,212894.0,206282.0,0.05787223315655268,0.047037550537613555,0.0211603533027603,0.02684674377793506,0.03342996480546049,0.011561842526250473,0.8020913118934274,5452900.0,116066.0,0.056597108541691796,0.0178949907811073,0.6214050626367756,0.13341547050815916,0.06674650629814072,0.10394086123412541,5.438567078441187,117854.13621332683,0.07118898935620543,39145.23751006489,0.19790868810657256,0.0744920993227991,0.7157270754459966
29,10024,Upper West Side,152374,212894.0,0.8365430683814481,0.653898184072825,0.06312531118772723,0.000713970332653809,0.09441787932022509,6.106325213486524e-05,0.003945625522560523,0.02038103469332156,0.00015500671695773484,0.020226027976363824,0.16345693161855196,0.08921341136903811,0.012170375867802756,0.0008267024904412524,0.0,0.0,0.049071368850225935,0.012175073041043899,0.005115221659605249,0.00705985138143865,212894.0,206282.0,0.05787223315655268,0.047037550537613555,0.0211603533027603,0.02684674377793506,0.03342996480546049,0.011561842526250473,0.8020913118934274,5452900.0,116066.0,0.056597108541691796,0.0178949907811073,0.6214050626367756,0.13341547050815916,0.06674650629814072,0.10394086123412541,5.438567078441187,117854.13621332683,0.07118898935620543,39145.23751006489,0.19790868810657256,0.0744920993227991,0.7157270754459966
